Population by marital status, broad age groups and NUTS 3 region, 2021 ;NUTS3;cens_21m_r3;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/cens_21m_r3?format=JSON&geo=BG315&unit=NR&marsta=TOTAL&marsta=SIN&marsta=MAR_REP&marsta=WID_DTHREP&marsta=DIV_DISREP&marsta=UNK&age=TOTAL&age=Y_LT15&age=Y15-29&age=Y30-49&age=Y50-64&age=Y65-84&age=Y_GE85&sex=T&sex=M&sex=F&lang=en 
Population by family status, broad age groups and NUTS 3 region, 2021 ;NUTS3;cens_21f_r3;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/cens_21f_r3?format=JSON&geo=BG315&unit=NR&age=TOTAL&age=Y_LT15&age=Y15-29&age=Y30-49&age=Y50-64&age=Y65-84&age=Y_GE85&hhstatus=TOTAL&hhstatus=CPL&hhstatus=MAR_REP&hhstatus=MARO_REPO&hhstatus=MARS_REPS&hhstatus=CSU&hhstatus=PAR1&hhstatus=CH_PAR&hhstatus=CH_CPL&hhstatus=CH_PAR1&hhstatus=NAP&hhstatus=UNK&sex=T&sex=M&sex=F&lang=en 
Population by size of the locality, age groups and NUTS 3 region, 2021 ;NUTS3;cens_21l_r3;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/cens_21l_r3?format=JSON&geo=BG315&unit=NR&age=TOTAL&age=Y_LT5&age=Y5-9&age=Y10-14&age=Y_LT15&age=Y15-19&age=Y15-29&age=Y20-24&age=Y25-29&age=Y30-34&age=Y30-49&age=Y35-39&age=Y40-44&age=Y45-49&age=Y50-54&age=Y50-64&age=Y55-59&age=Y60-64&age=Y65-69&age=Y65-84&age=Y70-74&age=Y75-79&age=Y80-84&age=Y85-89&age=Y_GE85&age=Y90-94&age=Y95-99&age=Y_GE100&n_person=TOTAL&n_person=LT200&n_person=200-499&n_person=500-999&n_person=1000-1999&n_person=2000-4999&n_person=5000-9999&n_person=10000-19999&n_person=20000-49999&n_person=50000-99999&n_person=100000-199999&n_person=200000-499999&n_person=500000-999999&n_person=GE1000000&sex=T&sex=M&sex=F&lang=en 
Population by size of the locality, housing arrangements and NUTS 3 region, 2021 ;NUTS3;cens_21lha_r3;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/cens_21lha_r3?format=JSON&geo=BG315&unit=NR&housing=TOTAL&housing=H_CV&housing=DW&housing=CLQ&housing=H_NCV&housing=UNK&n_person=TOTAL&n_person=LT200&n_person=200-499&n_person=500-999&n_person=1000-1999&n_person=2000-4999&n_person=5000-9999&n_person=10000-19999&n_person=20000-49999&n_person=50000-99999&n_person=100000-199999&n_person=200000-499999&n_person=500000-999999&n_person=GE1000000&sex=T&sex=M&sex=F&lang=en 
Population by year of arrival in the country since 2010, age groups, groups of country of birth and NUTS 3 region, 2021 ;NUTS3;cens_21argc_r3;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/cens_21argc_r3?format=JSON&geo=BG315&unit=NR&y_arriv=TOTAL&y_arriv=Y_LE2009&y_arriv=Y_GE2010&y_arriv=UNK&c_birth=EU_OTH&c_birth=NEU&c_birth=FOR&c_birth=NAT&c_birth=TOTAL&c_birth=OTH&c_birth=UNK&age=TOTAL&age=Y_LT5&age=Y5-9&age=Y10-14&age=Y_LT15&age=Y15-19&age=Y15-29&age=Y20-24&age=Y25-29&age=Y30-34&age=Y30-49&age=Y35-39&age=Y40-44&age=Y45-49&age=Y50-54&age=Y50-64&age=Y55-59&age=Y60-64&age=Y65-69&age=Y65-84&age=Y70-74&age=Y75-79&age=Y80-84&age=Y85-89&age=Y_GE85&age=Y90-94&age=Y95-99&age=Y_GE100&sex=T&sex=M&sex=F&lang=en 
Population by year of arrival in the country, age groups, family status and NUTS 3 region, 2021 ;NUTS3;cens_21arf_r3;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/cens_21arf_r3?format=JSON&geo=BG315&unit=NR&y_arriv=TOTAL&y_arriv=Y_GE1980&y_arriv=Y1980-1984&y_arriv=Y1985-1989&y_arriv=Y1990-1994&y_arriv=Y1995-1999&y_arriv=Y2000-2004&y_arriv=Y2005-2009&y_arriv=Y2010-2014&y_arriv=Y2015-2019&y_arriv=Y2020-2021&y_arriv=Y_LE1979_NRA&y_arriv=UNK&hhstatus=TOTAL&hhstatus=CPL&hhstatus=MAR_REP&hhstatus=CSU&hhstatus=PAR1&hhstatus=CH_PAR&hhstatus=CH_CPL&hhstatus=CH_PAR1&hhstatus=NAP&hhstatus=UNK&age=TOTAL&age=Y_LT15&age=Y15-29&age=Y30-49&age=Y50-64&age=Y65-84&age=Y_GE85&sex=T&sex=M&sex=F&lang=en 
Gross domestic product (GDP) at current market prices by NUTS 3 region ;NUTS3;nama_10r_3gdp;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?format=JSON&geo=BG315&unit=MIO_EUR&unit=EUR_HAB&unit=EUR_HAB_EU27_2020&unit=MIO_NAC&unit=MIO_PPS_EU27_2020&unit=PPS_EU27_2020_HAB&unit=PPS_HAB_EU27_2020&lang=en 
Employment (thousand persons) by NUTS 3 region ;NUTS3;nama_10r_3empers;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3empers?format=JSON&geo=BG315&unit=THS&wstatus=EMP&wstatus=SAL&wstatus=SELF&nace_r2=TOTAL&nace_r2=A&nace_r2=B-E&nace_r2=C&nace_r2=F&nace_r2=G-J&nace_r2=G-I&nace_r2=J&nace_r2=K-N&nace_r2=K&nace_r2=L&nace_r2=M_N&nace_r2=O-U&nace_r2=O-Q&nace_r2=R-U&lang=en 
Gross value added at basic prices and previous year prices by NUTS 3 region ;NUTS3;nama_10r_3gva;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gva?format=JSON&geo=BG315&unit=CP_MEUR&unit=CP_MNAC&unit=PYP_MEUR&unit=PYP_MNAC&nace_r2=TOTAL&nace_r2=A&nace_r2=B-E&nace_r2=C&nace_r2=F&nace_r2=G-J&nace_r2=G-I&nace_r2=J&nace_r2=K-N&nace_r2=K&nace_r2=L&nace_r2=M_N&nace_r2=O-U&nace_r2=O-Q&nace_r2=R-U&lang=en 
Business demography and high growth enterprises by NACE Rev. 2 activity and NUTS 3 region ;NUTS3;bd_hgnace_r;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bd_hgnace_r?format=JSON&geo=BG315&indic_sbs=ENT_NR&indic_sbs=ENT_BRTH_NR&indic_sbs=ENT_BRTH_EMPSIZE_NR&indic_sbs=ENT_DTH_EMPSIZE_NR&indic_sbs=ENT_DTH_NR&indic_sbs=ENT_SRVL_EMPSIZE_Y3_NR&indic_sbs=ENT_SRVL_Y3_NR&indic_sbs=ENT_SRVLR_Y3_PC&indic_sbs=ENT_SRVLR_BRTH_Y3_PC&indic_sbs=ENT_HGRW_NR&indic_sbs=ENT_HGRWR_PC&indic_sbs=ENT_BRTHR_DTHR_PC&indic_sbs=ENT_BRTHR_PC&indic_sbs=ENT_DTHR_PC&indic_sbs=GRW_ENT_PC&indic_sbs=EMP_NR&indic_sbs=EMP_BRTH_NR&indic_sbs=EMP_BRTHR_PC&indic_sbs=EMP_DTH_NR&indic_sbs=EMP_SRVL_Y3_NR&indic_sbs=EMP_SRVL_YBRTH_Y3_NR&indic_sbs=EMP_DTHR_PC&indic_sbs=EMP_SRVLR_Y3_PC&indic_sbs=GRW_EMP_SRVL_Y3_PC&indic_sbs=SAL_NR&indic_sbs=SAL_BRTH_NR&indic_sbs=SAL_DTH_NR&indic_sbs=SAL_EMP_BRTHR_PC&nace_r2=B-S_X_O_S94&nace_r2=B-E&nace_r2=F&nace_r2=G&nace_r2=H&nace_r2=I&nace_r2=J&nace_r2=K_L&nace_r2=M_N&nace_r2=P_Q&nace_r2=R_S_X_S94&lang=en 
Business demography by size class and NUTS 3 region ;NUTS3;bd_size_r;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bd_size_r?format=JSON&geo=BG315&sizeclas=TOTAL&sizeclas=0&sizeclas=1-9&sizeclas=GE10&indic_sbs=ENT_NR&indic_sbs=ENT_BRTH_NR&indic_sbs=ENT_BRTH_EMPSIZE_NR&indic_sbs=ENT_DTH_EMPSIZE_NR&indic_sbs=ENT_DTH_NR&indic_sbs=ENT_SRVL_EMPSIZE_Y3_NR&indic_sbs=ENT_SRVL_Y3_NR&indic_sbs=ENT_SRVLR_Y3_PC&indic_sbs=ENT_SRVLR_BRTH_Y3_PC&indic_sbs=ENT_BRTHR_DTHR_PC&indic_sbs=ENT_BRTHR_PC&indic_sbs=ENT_DTHR_PC&indic_sbs=ENT_BRTH_PP_PC&indic_sbs=ENT_DTH_PP_PC&indic_sbs=GRW_ENT_PC&indic_sbs=EMP_NR&indic_sbs=EMP_BRTH_NR&indic_sbs=EMP_BRTHR_PC&indic_sbs=EMP_DTH_NR&indic_sbs=EMP_SRVL_Y3_NR&indic_sbs=EMP_SRVL_YBRTH_Y3_NR&indic_sbs=EMP_DTHR_PC&indic_sbs=EMP_SRVLR_Y3_PC&indic_sbs=GRW_EMP_SRVL_Y3_PC&indic_sbs=SAL_NR&indic_sbs=SAL_BRTH_NR&indic_sbs=SAL_DTH_NR&indic_sbs=SAL_EMP_BRTHR_PC&nace_r2=B-S_X_O_S94&lang=en 
Employer business demography by NACE Rev. 2 activity and NUTS 3 region ;NUTS3;bd_salge1_nace_r;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bd_salge1_nace_r?format=JSON&geo=BG315&indic_sbs=ENT_SALGE1_NR&indic_sbs=ENT_SALGE1_BRTH_NR&indic_sbs=ENT_SALGE1_BRTH_EMPSIZE_NR&indic_sbs=ENT_SALGE1_DTH_NR&indic_sbs=ENT_SALGE1_DTH_EMPSIZE_NR&indic_sbs=ENT_SALGE1_SRVL_Y3_NR&indic_sbs=ENT_SALGE1_SRVL_EMPSIZE_Y3_NR&indic_sbs=ENT_SALGE1_SRVLR_Y3_PC&indic_sbs=ENT_SALGE1_SRVLR_BRTH_Y3_PC&indic_sbs=ENT_SALGE1_BRTHR_DTHR_PC&indic_sbs=ENT_SALGE1_BRTHR_PC&indic_sbs=ENT_SALGE1_DTHR_PC&indic_sbs=GRW_ENT_SALGE1_PC&indic_sbs=EMP_SALGE1_NR&indic_sbs=EMP_SALGE1_BRTH_NR&indic_sbs=EMP_SALGE1_BRTHR_PC&indic_sbs=EMP_SALGE1_DTH_NR&indic_sbs=EMP_SALGE1_DTHR_PC&indic_sbs=EMP_SALGE1_SRVL_Y3_NR&indic_sbs=EMP_SALGE1_SRVL_YBRTH_Y3_NR&indic_sbs=EMP_SALGE1_SRVLR_Y3_PC&indic_sbs=GRW_EMP_SALGE1_SRVL_Y3_PC&indic_sbs=SAL_SALGE1_NR&indic_sbs=SAL_SALGE1_BRTH_NR&indic_sbs=SAL_SALGE1_DTH_NR&indic_sbs=SAL_SALGE1_EMP_BRTHR_PC&nace_r2=B-S_X_O_S94&nace_r2=B-E&nace_r2=F&nace_r2=G&nace_r2=H&nace_r2=I&nace_r2=J&nace_r2=K_L&nace_r2=M_N&nace_r2=P_Q&nace_r2=R_S_X_S94&lang=en 
Employer business demography by size class and NUTS 3 region ;NUTS3;bd_salge1_size_r;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bd_salge1_size_r?format=JSON&geo=BG315&sizeclas=TOTAL&sizeclas=1-9&sizeclas=GE10&indic_sbs=ENT_SALGE1_NR&indic_sbs=ENT_SALGE1_BRTH_NR&indic_sbs=ENT_SALGE1_BRTH_PP_PC&indic_sbs=ENT_SALGE1_BRTH_EMPSIZE_NR&indic_sbs=ENT_SALGE1_DTH_NR&indic_sbs=ENT_SALGE1_DTH_PP_PC&indic_sbs=ENT_SALGE1_DTH_EMPSIZE_NR&indic_sbs=ENT_SALGE1_SRVL_Y3_NR&indic_sbs=ENT_SALGE1_SRVL_EMPSIZE_Y3_NR&indic_sbs=ENT_SALGE1_SRVLR_Y3_PC&indic_sbs=ENT_SALGE1_SRVLR_BRTH_Y3_PC&indic_sbs=ENT_SALGE1_BRTHR_DTHR_PC&indic_sbs=ENT_SALGE1_BRTHR_PC&indic_sbs=ENT_SALGE1_DTHR_PC&indic_sbs=GRW_ENT_SALGE1_PC&indic_sbs=EMP_SALGE1_NR&indic_sbs=EMP_SALGE1_BRTH_NR&indic_sbs=EMP_SALGE1_BRTHR_PC&indic_sbs=EMP_SALGE1_DTH_NR&indic_sbs=EMP_SALGE1_DTHR_PC&indic_sbs=EMP_SALGE1_SRVL_Y3_NR&indic_sbs=EMP_SALGE1_SRVL_YBRTH_Y3_NR&indic_sbs=EMP_SALGE1_SRVLR_Y3_PC&indic_sbs=GRW_EMP_SALGE1_SRVL_Y3_PC&indic_sbs=SAL_SALGE1_NR&indic_sbs=SAL_SALGE1_BRTH_NR&indic_sbs=SAL_SALGE1_DTH_NR&indic_sbs=SAL_SALGE1_EMP_BRTHR_PC&nace_r2=B-S_X_O_S94&lang=en 
Nominal Labour productivity by NUTS 3 regions ;NUTS3;nama_10r_3nlp;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3nlp?format=JSON&geo=BG315&unit=EUR&unit=NAC&unit=PC_EU27_2020_MEUR_CP&na_item=NLPR_PER&lang=en 
Patent applications to the EPO by priority year by NUTS 3 region (1977-2012) ;NUTS3;pat_ep_rtot;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/pat_ep_rtot?format=JSON&geo=BG315&unit=NR&unit=GDP_BEUR&unit=P_MHAB&unit=P_MACT&lang=en 
Patent applications to the EPO by priority year by NUTS 3 region, international patent classification (IPC) sections and classes (1977-2013) ;NUTS3;pat_ep_ripc;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/pat_ep_ripc?format=JSON&geo=BG315&unit=NR&unit=GDP_BEUR&unit=P_MHAB&unit=P_MACT&ipc=IPC&ipc=A&ipc=A01&ipc=A21&ipc=A22&ipc=A23&ipc=A24&ipc=A41&ipc=A42&ipc=A43&ipc=A44&ipc=A45&ipc=A46&ipc=A47&ipc=A61&ipc=A62&ipc=A63&ipc=B&ipc=B01&ipc=B02&ipc=B03&ipc=B04&ipc=B05&ipc=B06&ipc=B07&ipc=B08&ipc=B09&ipc=B21&ipc=B22&ipc=B23&ipc=B24&ipc=B25&ipc=B26&ipc=B27&ipc=B28&ipc=B29&ipc=B30&ipc=B31&ipc=B32&ipc=B41&ipc=B42&ipc=B43&ipc=B44&ipc=B60&ipc=B61&ipc=B62&ipc=B63&ipc=B64&ipc=B65&ipc=B66&ipc=B67&ipc=B68&ipc=B81&ipc=B82&ipc=C&ipc=C01&ipc=C02&ipc=C03&ipc=C04&ipc=C05&ipc=C06&ipc=C07&ipc=C08&ipc=C09&ipc=C10&ipc=C11&ipc=C12&ipc=C13&ipc=C14&ipc=C21&ipc=C22&ipc=C23&ipc=C25&ipc=C30&ipc=C40&ipc=D&ipc=D01&ipc=D02&ipc=D03&ipc=D04&ipc=D05&ipc=D06&ipc=D07&ipc=D21&ipc=E&ipc=E01&ipc=E02&ipc=E03&ipc=E04&ipc=E05&ipc=E06&ipc=E21&ipc=F&ipc=F01&ipc=F02&ipc=F03&ipc=F04&ipc=F15&ipc=F16&ipc=F17&ipc=F21&ipc=F22&ipc=F23&ipc=F24&ipc=F25&ipc=F26&ipc=F27&ipc=F28&ipc=F41&ipc=F42&ipc=G&ipc=G01&ipc=G02&ipc=G03&ipc=G04&ipc=G05&ipc=G06&ipc=G07&ipc=G08&ipc=G09&ipc=G10&ipc=G11&ipc=G12&ipc=G21&ipc=H&ipc=H01&ipc=H02&ipc=H03&ipc=H04&ipc=H05&ipc=UNK&lang=en 
High-tech patent applications to the EPO by priority year by NUTS 3 region (1977-2012) ;NUTS3;pat_ep_rtec;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/pat_ep_rtec?format=JSON&geo=BG315&unit=NR&unit=GDP_BEUR&unit=P_MHAB&unit=P_MACT&ipc=HT&ipc=AVI&ipc=CAB&ipc=CTE&ipc=LSR&ipc=MGE&ipc=SMC&lang=en 
Patent applications to the EPO by country of applicants and inventors (2004 and onwards);country;pat_ep_tot;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/pat_ep_tot?format=JSON&geo=SI&unit=NR&unit=P_MHAB&coop_ptn=APPL&coop_ptn=INVT&lang=en 
Guest nights spent at short-stay accommodation offered via collaborative economy platforms by NUTS 3 region - experimental statistics (2018-2023);NUTS3;tour_ce_oan3;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_oan3?format=JSON&geo=BG315&unit=NR&indic_to=NGT_SP&c_resid=DOM&c_resid=FOR&c_resid=TOTAL&lang=en 
Households with access to the internet at home;NUTS2;ISOC_R_IACC_H;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_iacc_h?format=JSON&geo=BG31&unit=PC_HH&lang=en 
Households with broadband access;NUTS2;ISOC_R_BROAD_H;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_broad_h?format=JSON&geo=BG31&unit=PC_HH&unit=PC_HH_IACC&lang=en 
Individuals who used the internet, frequency of use and activities;NUTS2;ISOC_R_IUSE_I;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_iuse_i?format=JSON&geo=BG31&unit=PC_IND&unit=PC_IND_IU3&indic_is=I_IUSE&indic_is=I_IDAY&indic_is=I_IUSNET&indic_is=I_IUBK&indic_is=I_IUSELL&indic_is=I_IUCPP&indic_is=I_IU3&indic_is=I_ILT12&indic_is=I_IUX&lang=en 
Individuals who used the internet for interaction with public authorities;NUTS2;ISOC_R_GOV_I;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_gov_i?format=JSON&geo=BG31&unit=PC_IND&unit=PC_IND_ILT12&indic_is=I_IUGOV12&indic_is=I_IGOV12RT&lang=en 
Individuals who ordered goods or services over the internet for private use;NUTS2;ISOC_R_BLT12_I;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_blt12_i?format=JSON&geo=BG31&unit=PC_IND&unit=PC_IND_ILT12&unit=PC_IND_IU3&unit=PC_IND_BLT12&indic_is=I_BUY3&indic_is=I_B3_12&indic_is=I_BLT12&indic_is=I_BUMT12&indic_is=I_BUMT12X&indic_is=I_BPG_EU&indic_is=I_BHOLS&indic_is=I_BFEU&lang=en 
Use of computers and the internet by employees, by NACE Rev. 2 activity and NUTS 2 region (microenterprises are excluded);NUTS2;ISOC_R_CI_CM_PN2;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_ci_cm_pn2?format=JSON&geo=BG31&unit=PC_EMP&nace_r2=C-F&nace_r2=C-E&nace_r2=C&nace_r2=C10-S951_X_K&nace_r2=D_E&nace_r2=F&nace_r2=G&nace_r2=G45-S951_X_K&nace_r2=H&nace_r2=I&nace_r2=J&nace_r2=L_M&nace_r2=N&size_emp=GE10&indic_is=P_IUSE&lang=en 
Internet access by NACE Rev. 2 activity and NUTS 2 region;NUTS2;ISOC_R_CI_IN_EN2;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_ci_in_en2?format=JSON&geo=BG31&unit=PC_ENT&nace_r2=C-F&nace_r2=C-E&nace_r2=C&nace_r2=C10-S951_X_K&nace_r2=D_E&nace_r2=F&nace_r2=G&nace_r2=G45-S951_X_K&nace_r2=H&nace_r2=I&nace_r2=J&nace_r2=L_M&nace_r2=N&size_emp=GE10&indic_is=E_IUSE&indic_is=E_IUSE_GT10&indic_is=E_IUSE_GT50&indic_is=E_IUSE_GE10A&lang=en 
Type of connections to the internet by NACE Rev. 2 activity and NUTS 2 region;NUTS2;ISOC_R_CI_IT_EN2;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_ci_it_en2?format=JSON&geo=BG31&unit=PC_ENT&unit=PC_ENT_FIXBB&unit=PC_ENT_IUSE&nace_r2=C-F&nace_r2=C-E&nace_r2=C&nace_r2=C10-S951_X_K&nace_r2=D_E&nace_r2=F&nace_r2=G&nace_r2=G45-S951_X_K&nace_r2=H&nace_r2=I&nace_r2=J&nace_r2=L_M&nace_r2=N&size_emp=GE10&indic_is=E_FIXBB&indic_is=E_ISPDF_LT30&indic_is=E_ISPDF_100_500&indic_is=E_ISPDF_500_1G&indic_is=E_ISPDF_GE1G&indic_is=E_ISPDF1_30_100&indic_is=E_ISPDF1_GE30&indic_is=E_ISPDF1_GE100&lang=en 
Cloud computing services by NACE Rev. 2 activity and NUTS 2 region;NUTS2;ISOC_R_CICCE_USEN2;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_cicce_usen2?format=JSON&geo=BG31&unit=PC_ENT&unit=PC_ENT_IUSE&nace_r2=C-F&nace_r2=C-E&nace_r2=C&nace_r2=C10-S951_X_K&nace_r2=D_E&nace_r2=F&nace_r2=G&nace_r2=G45-S951_X_K&nace_r2=H&nace_r2=I&nace_r2=J&nace_r2=L_M&nace_r2=N&size_emp=GE10&indic_is=E_CC&indic_is=E_CCX&lang=en 
Artificial intelligence by NACE Rev. 2 activity and NUTS 2 region;NUTS2;ISOC_R_EB_AIN2;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_eb_ain2?format=JSON&geo=BG31&unit=PC_ENT&unit=PC_ENT_IUSE&nace_r2=C-F&nace_r2=C-E&nace_r2=C&nace_r2=C10-S951_X_K&nace_r2=D_E&nace_r2=F&nace_r2=G&nace_r2=G45-S951_X_K&nace_r2=H&nace_r2=I&nace_r2=J&nace_r2=L_M&nace_r2=N&size_emp=GE10&indic_is=E_AI_TTM&indic_is=E_AI_TSR&indic_is=E_AI_TNLG&indic_is=E_AI_TIR&indic_is=E_AI_TML&indic_is=E_AI_TPA&indic_is=E_AI_TAR&indic_is=E_AI_TANY&indic_is=E_AI_TX&indic_is=E_AI_TGE2&indic_is=E_AI_TGE3&indic_is=E_AI_CC&lang=en 
Integration with customers/suppliers, supply chain management by NACE Rev. 2 activity and NUTS 2 region;NUTS2;ISOC_R_EB_ICSN2;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_eb_icsn2?format=JSON&geo=BG31&unit=PC_ENT&unit=PC_ENT_IUSE&nace_r2=C-F&nace_r2=C-E&nace_r2=C&nace_r2=C10-S951_X_K&nace_r2=D_E&nace_r2=F&nace_r2=G&nace_r2=G45-S951_X_K&nace_r2=H&nace_r2=I&nace_r2=J&nace_r2=L_M&nace_r2=N&size_emp=GE10&indic_is=E_INV4S_AP&indic_is=E_INV4S_EMP&indic_is=E_INV4S_PMP&lang=en 
Integration of internal processes by NACE Rev. 2 activity and NUTS 2 region;NUTS2;ISOC_R_EB_IIPN2;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_eb_iipn2?format=JSON&geo=BG31&unit=PC_ENT&unit=PC_ENT_IUSE&nace_r2=C-F&nace_r2=C-E&nace_r2=C&nace_r2=C10-S951_X_K&nace_r2=D_E&nace_r2=F&nace_r2=G&nace_r2=G45-S951_X_K&nace_r2=H&nace_r2=I&nace_r2=J&nace_r2=L_M&nace_r2=N&size_emp=GE10&indic_is=E_ERP1&indic_is=E_CRM1&indic_is=E_ITBI&indic_is=E_BSANY&lang=en 
E-commerce sales of enterprises by NACE Rev. 2 activity and NUTS 2 region;NUTS2;ISOC_R_EC_ESELN2;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_ec_eseln2?format=JSON&geo=BG31&unit=PC_ENT&unit=PC_ENT_IUSE&nace_r2=C-F&nace_r2=C-E&nace_r2=C&nace_r2=C10-S951_X_K&nace_r2=D_E&nace_r2=F&nace_r2=G&nace_r2=G45-S951_X_K&nace_r2=H&nace_r2=I&nace_r2=J&nace_r2=L_M&nace_r2=N&size_emp=GE10&indic_is=E_AWSELL&lang=en 
Value of e-commerce sales by NACE Rev. 2 activity and NUTS 2 region;NUTS2;ISOC_R_EC_EVALN2;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_ec_evaln2?format=JSON&geo=BG31&unit=PC_TURN&nace_r2=C-F&nace_r2=C-E&nace_r2=C&nace_r2=C10-S951_X_K&nace_r2=D_E&nace_r2=F&nace_r2=G&nace_r2=G45-S951_X_K&nace_r2=H&nace_r2=I&nace_r2=J&nace_r2=L_M&nace_r2=N&size_emp=GE10&indic_is=E_AWSVAL&lang=en 
Data analytics by NACE Rev. 2 activity and NUTS 2 region;NUTS2;ISOC_R_EB_DAN2;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/isoc_r_eb_dan2?format=JSON&geo=BG31&unit=PC_ENT&unit=PC_ENT_IUSE&size_emp=GE10&nace_r2=C-F&nace_r2=C-E&nace_r2=C&nace_r2=C10-S951_X_K&nace_r2=D_E&nace_r2=F&nace_r2=G&nace_r2=G45-S951_X_K&nace_r2=H&nace_r2=I&nace_r2=J&nace_r2=L_M&nace_r2=N&indic_is=E_DAOWN&lang=en
Structure of agricultural holdings by NUTS 3 region - main indicators;NUTS3;ef_r_nuts;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ef_r_nuts?format=JSON&geo=BG315&ind_farm=039&ind_farm=040&ind_farm=042&ind_farm=044&ind_farm=046&ind_farm=048&ind_farm=050&ind_farm=052&ind_farm=054&ind_farm=056&ind_farm=058&ind_farm=060&ind_farm=062&ind_farm=064&ind_farm=066&ind_farm=068&ind_farm=070&ind_farm=072&ind_farm=074&ind_farm=076&ind_farm=078&ind_farm=080&ind_farm=082&ind_farm=084&ind_farm=087&ind_farm=099&ind_farm=101&ind_farm=103&ind_farm=105&ind_farm=107&ind_farm=109&lang=en
Nights spent at tourist accommodation establishments by NUTS 3 region (from 2020 onwards);NUTS3;tour_occ_nin3;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nin3?format=JSON&geo=BG315&unit=NR&unit=P_THAB&unit=PCH_PRE&c_resid=DOM&c_resid=FOR&c_resid=TOTAL&nace_r2=I551-I553&nace_r2=I551&nace_r2=I552_I553&nace_r2=I552&nace_r2=I553&lang=en
Private households by household composition, size and NUTS 3 region;NUTS3;cens_21hhcs_r3;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/cens_21hhcs_r3?format=JSON&geo=BG315&unit=NR&n_person=TOTAL&n_person=1&n_person=2&n_person=3&n_person=3-5&n_person=4&n_person=5&n_person=6-10&n_person=GE11&hhcomp=TOTAL&hhcomp=FAM1&hhcomp=CPL&hhcomp=CPL_NCH&hhcomp=M1_CH&hhcomp=F1_CH&hhcomp=FAM_GE2&hhcomp=NFAM&hhcomp=P1&hhcomp=MULTI&lang=en
Road accidents by NUTS 3 region;NUTS3;tran_sf_roadnu;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tran_sf_roadnu?format=JSON&geo=BG315&unit=NR&unit=P_MHAB&lang=en
